23899570	r1262	51422081
49325820	r1262	51422081
59159370	r1262	51422081
49921652	r1262	51422081
39747070	r1262	51422081
24823769	r1262	51422081
40985261	r1262	51422081
36628905	r1262	51422081
8105649	r1262	51422081
14653424	r1262	51422081
21986452	r1262	51422081
26252925	r1262	51422081
28781153	r1262	51422081
18213369	r1262	51422081
21428058	r1262	51422081
59027413	r1262	51422081
42783964	r1262	51422081
25563356	r1262	51422081
53921135	r1262	51422081
25249658	r1262	51422081
38054773	r1262	51422081
27524857	r1262	51422081
51789016	r1262	51422081
6316590	r1262	51422081
8342074	r1262	51422081
42107135	r1262	51422081
58276010	r1262	51422081
28421141	r1262	51422081
30955157	r1262	51422081
29221805	r1262	51422081
18310698	r1262	51422081
5420011	r1262	51422081
19921066	r1262	51422081
1981648	r1262	51422081
58856852	r1262	51422081
738770	r1262	51422081
32316058	r1262	51422081
16615752	r1262	51422081
18188280	r1262	51422081
35623974	r1262	51422081
6463947	r1262	51422081
10000787	r1262	51422081
45438086	r1262	51422081
32575070	r1262	51422081
50100416	r1262	51422081
7832221	r1262	51422081
13764867	r1262	51422081
41878720	r1262	51422081
55493569	r1262	51422081
13066003	r1262	51422081
44638267	r1262	51422081
1211365	r1262	51422081
337855	r1262	51422081
55058094	r1262	51422081
21398565	r1262	51422081
18391048	r1262	51422081
48777664	r1262	51422081
17691957	r1262	51422081
46883596	r1262	51422081
8490372	r1262	51422081
2819775	r1262	51422081
50367387	r1262	51422081
46057085	r1262	51422081
47972265	r1262	51422081
4803995	r1262	51422081
39176576	r1262	51422081
30273290	r1262	51422081
13049680	r1262	51422081
15843284	r1262	51422081
24950859	r1262	51422081
50073739	r1262	51422081
13623543	r1262	51422081
28649233	r1262	51422081
10970948	r1262	51422081
49138322	r1262	51422081
48703277	r1262	51422081
22826491	r1262	51422081
32988707	r1262	51422081
49963101	r1262	51422081
24501079	r1262	51422081
46271930	r1262	51422081
53312889	r1262	51422081
29031691	r1262	51422081
36459932	r1262	51422081
24305417	r1262	51422081
30721428	r1262	51422081
37716272	r1262	51422081
43299075	r1262	51422081
21386093	r1262	51422081
12427639	r1262	51422081
53863460	r1262	51422081
52814662	r1262	51422081
47452918	r1262	51422081
25569579	r1262	51422081
59789695	r1262	51422081
6528696	r1262	51422081
24485170	r1262	51422081
18569383	r1262	51422081
15800403	r1262	51422081
31427802	r1262	51422081
20049736	r1262	51422081
52105208	r1262	51422081
6901288	r1262	51422081
52078580	r1262	51422081
43075661	r1262	51422081
17695537	r1262	51422081
17217435	r1262	51422081
14322237	r1262	51422081
28643987	r1262	51422081
50061277	r1262	51422081
12569400	r1262	51422081
12264422	r1262	51422081
58959931	r1262	51422081
52495955	r1262	51422081
40736467	r1262	51422081
7016517	r1262	51422081
3128094	r1262	51422081
19747847	r1262	51422081
34185335	r1262	51422081
49870836	r1262	51422081
1815451	r1262	51422081
53124483	r1262	51422081
14517368	r1262	51422081
14236751	r1262	51422081
48863458	r1262	51422081
42479179	r1262	51422081
4313328	r1262	51422081
13368399	r1262	51422081
54315805	r1262	51422081
43719666	r1262	51422081
11911369	r1262	51422081
40825014	r1262	51422081
23259148	r1262	51422081
32956591	r1262	51422081
56484963	r1262	51422081
59163571	r1262	51422081
25639730	r1262	51422081
55380927	r1262	51422081
39565485	r1262	51422081
46110840	r1262	51422081
33694860	r1262	51422081
41791369	r1262	51422081
16423141	r1262	51422081
8919668	r1262	51422081
7622119	r1262	51422081
43378380	r1262	51422081
32524102	r1262	51422081
4497256	r1262	51422081
10814501	r1262	51422081
4429169	r1262	51422081
59004411	r1262	51422081
21195905	r1262	51422081
29275280	r1262	51422081
14083030	r1262	51422081
32940961	r1262	51422081
20613393	r1262	51422081
41607508	r1262	51422081
22621138	r1262	51422081
14195705	r1262	51422081
22689890	r1262	51422081
16210003	r1262	51422081
31747678	r1262	51422081
56182501	r1262	51422081
25771789	r1262	51422081
45869113	r1262	51422081
5103138	r1262	51422081
13689367	r1262	51422081
25113543	r1262	51422081
31413129	r1262	51422081
47290814	r1262	51422081
35684226	r1262	51422081
6843346	r1262	51422081
1818591	r1262	51422081
57210415	r1262	51422081
11607690	r1262	51422081
56300783	r1262	51422081
21812310	r1262	51422081
6879622	r1262	51422081
47213282	r1262	51422081
46900808	r1262	51422081
6405033	r1262	51422081
4172916	r1262	51422081
5102753	r1262	51422081
57558293	r1262	51422081
8630753	r1262	51422081
55130004	r1262	51422081
35527612	r1262	51422081
28414140	r1262	51422081
3811475	r1262	51422081
14400923	r1262	51422081
34199903	r1262	51422081
40667711	r1262	51422081
8964721	r1262	51422081
60232158	r1262	51422081
19778186	r1262	51422081
9102245	r1262	51422081
31593670	r1262	51422081
47339055	r1262	51422081
51729635	r1262	51422081
4795524	r1262	51422081
1168795	r1262	51422081
23223781	r1262	51422081
60573442	r1262	51422081
4728351	r1262	51422081
23600028	r1262	51422081
56016459	r1262	51422081
39800784	r1262	51422081
25082370	r1262	51422081
46658262	r1262	51422081
46993544	r1262	51422081
21245894	r1262	51422081
30872419	r1262	51422081
46182990	r1262	51422081
33825734	r1262	51422081
19194204	r1262	51422081
31216211	r1262	51422081
31733558	r1262	51422081
18131915	r1262	51422081
5953674	r1262	51422081
58967789	r1262	51422081
46268	r1262	51422081
380070	r1262	51422081
17581198	r1262	51422081
59539175	r1262	51422081
6428007	r1262	51422081
31391481	r1262	51422081
55427581	r1262	51422081
35055433	r1262	51422081
58955318	r1262	51422081
36162828	r1262	51422081
25763608	r1262	51422081
16945020	r1262	51422081
38614348	r1262	51422081
3622405	r1262	51422081
20686711	r1262	51422081
45156946	r1262	51422081
46549339	r1262	51422081
44475490	r1262	51422081
38602848	r1262	51422081
36907325	r1262	51422081
8359418	r1262	51422081
52100130	r1262	51422081
40832268	r1262	51422081
24312399	r1262	51422081
37852212	r1262	51422081
22697146	r1262	51422081
59231265	r1262	51422081
12908310	r1262	51422081
18229799	r1262	51422081
1885993	r1262	51422081
55767560	r1262	51422081
45408779	r1262	51422081
35520578	r1262	51422081
40688421	r1262	51422081
33253902	r1262	51422081
40650034	r1262	51422081
29354292	r1262	51422081
45748344	r1262	51422081
20767770	r1262	51422081
55978431	r1262	51422081
4934375	r1262	51422081
8713987	r1262	51422081
27293546	r1262	51422081
36996252	r1262	51422081
40276896	r1262	51422081
45044741	r1262	51422081
41594538	r1262	51422081
51464873	r1262	51422081
5449483	r1262	51422081
39368647	r1262	51422081
19472968	r1262	51422081
46799060	r1262	51422081
44855980	r1262	51422081
5481335	r1262	51422081
50979133	r1262	51422081
47586553	r1262	51422081
30713416	r1262	51422081
2555155	r1262	51422081
51046219	r1262	51422081
45672267	r1262	51422081
3856816	r1262	51422081
10750168	r1262	51422081
26135673	r1262	51422081
22104817	r1262	51422081
1715474	r1262	51422081
18876442	r1262	51422081
4732937	r1262	51422081
4468694	r1262	51422081
58128520	r1262	51422081
31573916	r1262	51422081
9996568	r1262	51422081
39530889	r1262	51422081
14279426	r1262	51422081
27924575	r1262	51422081
36582738	r1262	51422081
53540882	r1262	51422081
31854030	r1262	51422081
57589225	r1262	51422081
49072319	r1262	51422081
38817469	r1262	51422081
40304201	r1262	51422081
27744267	r1262	51422081
59109254	r1262	51422081
51828891	r1262	51422081
13631495	r1262	51422081
59554356	r1262	51422081
44724491	r1262	51422081
4801589	r1262	51422081
26666178	r1262	51422081
26266263	r1262	51422081
39949247	r1262	51422081
31910985	r1262	51422081
58930623	r1262	51422081
523612	r1262	51422081
27211063	r1262	51422081
33312647	r1262	51422081
12210032	r1262	51422081
35447979	r1262	51422081
52946576	r1262	51422081
43794937	r1262	51422081
10998271	r1262	51422081
47174970	r1262	51422081
35353408	r1262	51422081
40265461	r1262	51422081
37733855	r1262	51422081
48506062	r1262	51422081
13834195	r1262	51422081
54514679	r1262	51422081
41304452	r1262	51422081
